FMID,MarketName,Website,street,city,County,State,zip,x,y
1004920,Lusk Farmers Market,http://www.lovellinc.org/farmersmarket.html,327 S Main Street,Lusk,Niobrara,Wyoming,82225,-104.453,42.7619
1000477,Lutheran Church of the Resurrection-Seeds of Hope,,3707 Moss Ave.,Columbia,Richland,South Carolina,29205,-80.9901,33.9868
1006215,Lutheran Market,,150 55th Street,BROOKLYN,New York,New York,11220,-75.5123,42.9467
20204,Luvene Farmers Market,http://www.localharvest.org/luvene-farmers-market-M58550,"Redbird Rd., East Main Street",Luverne,,Minnesota,56156,-96.2051,43.6542
1000612,Lyme Farmers Market,http://www.farmcoffee.com,78 Bill Hill Rd,Lyme,New London,Connecticut,6371,-72.335758,41.359722
1002383,Lynchburg Community Market,http://www.lynchburgva.govorwww.lynchburgcommunitymarket.com,1219 Main Street,Lynchburg,Lynchburg,Virginia,24504,-79.140195,37.411585
1007110,Lynchfield Farmers Market,,Rte 119 N.,Greensburg,Westmoreland,Pennsylvania,15601,-79.5481,40.2855
1001141,Lynden Farmers Market,,324 Front Street,Lynden,Whatcom,Washington,98264,-122.451674,48.943296
1001191,Lyndon Farmers Market,http://www.lyndonfarmersmarket.com,Bandstand Park on Rte 5,Lyndonville,Caledonia,Vermont,5842,-72.004983,44.536297
1008811,Lyndon Farmers' Market,http://www.westportroadchristianchurch.org/farmers,7515 Westport Road,Louisville,Jefferson,Kentucky,40222,-85.612137,38.272882
1001190,Lyndonville Farmers' Market,http://www.lyndonfarmersmarket.com,"Main Street, US Rt. 5",Lyndonville,Caledonia,Vermont,5851,-72.005,44.5363
1001651,Lynn Haven Farmers Market,http://www.lynnhavenmainstreet.com,903 Ohio Ave.,Lynn Haven,Bay,Florida,32444,-85.648127,30.244424
1002092,"Lynn, Central Square",http://www.thefoodproject.org/farmers-markets,Corner of Union & Exchange Streets,Lynn,Essex,Massachusetts,1901,-70.9430938,42.4636031
1003144,Lynwood Farmers Market,http://www.farmernet.com,Martin Luther King & Cesar Chavez Lane,Compton,Los Angeles,California,90221,-121.972,37.248
1003767,Lyon Farmers Market,,Commercial St.,Lyons,,Kansas,67554,-98.2103,38.3467
1001335,Lyons Falls Farmers' Market,,"6904 Laura Street, Riverside Park",Lyons Falls,Lewis,New York,13368,-75.357015,43.61452
1002012,Lyons Farmers Market,,"Wayne County Court House, 26 Church St",Lyons Falls,Wayne,New York,,-75.3611,43.6186
1005922,Lyons Farmers Market,,4 Square Park,Clinton,Clinton,Iowa,52732,-90.1906,41.8529
1000600,Mableton Farmers Market,http://www.mableton.org/FarmersMarket.html,5239 Floyd Road,Mableton,Cobb,Georgia,30126,-84.5758331,33.8261859
1007279,Macedon Farmers Market,,32 Main St.,Macedon,Wayne,New York,14502,-77.307841,43.066975
20205,Macedonia Farmer's Market,http://www.macrec.com/,1494 E Aurora Rd,Macedonia,,Ohio,44056,-81.486,41.3107
1003349,Mackay Community Farmers Market,,Pine and Elm,Mackay,Custer,Idaho,83251,-114.282,44.2412
1007338,Macomb Farmers Market,,Court House Square,Macomb,McDonough,Illinois,61455,-90.6711,40.4592
1003327,Macon County Farmers Market,,Intersection of Elm & Spring Streets,Tuskegee,Macon,Alabama,36083,-85.693445,32.425706
1005401,Macon County Farmers Market,http://www.maconcountytn.com/farmers.market.htm,Key Park on Church Street,Lafayette,Macon,Tennessee,37083,-86.0117,36.5387
1006996,Macon State Farmers Market,,2055 Eisenhower Parkway,Macon,Bibb,Georgia,31206,-83.6832,32.8175
1000628,Macungie Farmers Market,http://www.macungiefarmersmarket.com,100 N. Walnut Street,Macungie,Lehigh,Pennsylvania,18062,-75.549502,40.515137
1007656,Mad Cap Hill Farmers Market,http://www.ballardsundaymarket.com,20th Ave.,Seattle,King,Washington,98127,-122.306,47.6101
1007012,Mad Planter Open Air Market,,1864 Chocorua Mt Highway (Route 16),Silver Lake,,New Hampshire,,-71.5778,43.6852
1005570,Made in Bent Market,,Bent County Fair Grounds- West Hwy 50,Las Animas,Bent,Colorado,81054,-103.236294,38.064801
1006187,Madeira Farmers Market,http://www.madeirafarmersmarket.com,Dawson Rd and Miami Ave,Madeira,Hamilton,Ohio,45243,-84.363323,39.188124
1006188,Madeira Farmers Market,http://www.madeirafarmersmarket.com,8000 Miami Ave,Madeira,Hamilton,Ohio,45243,-84.361117,39.203094
1006381,Madelia Community Hospital Farmers Market,http://www.mchospital.org,Drew Ave,Madelia,Watonwan,Minnesota,56062,-94.40926,44.04915
1003256,Madera County Farmers' Market,,210 W. Yosemite,Madera,Madera,California,93637,-120.0606,36.96059
1006501,Madison City Farmers Market,http://www.madisoncityfarmersmarket.com,1282 Hughes Road,Madison,Madison,Alabama,35758,-86.741779,34.740094
1001855,Madison County Farmers & Artisans Market,http://www.marshillmarket.org,Hwy 213,Mars Hill,Madison,North Carolina,28754,-82.55427,35.8264
1000481,Madison County Farmers Market,,112 N. John Wayne Dr.,Winterset,Madison,Iowa,50273,-94.013604,41.335238
1002419,Madison County Farmers Market,http://www.madisoncountyal.gov/about/org/CoDepts/FarmersMkt.shtml,1022 Cook Avenue,Huntsville,Madison,Alabama,35804,-86.598946,34.743321
1001120,Madison County Farmers' Market,http://www.themadisonfarmersmarket.com,1110 Fairgrounds Road (Hoover Ridge Park),Madison,Madison,Virginia,22727,-78.262053,38.367031
1003296,Madison County Farmers' Market,,North Main Street,Fredericktown,Madison,Missouri,63645,-90.2943,37.5636
1005504,Madison County Farmers' Market,,"Town Square, Main Street",Huntsville,Madison,Arkansas,72740,-93.7408,36.0868
1000117,Madison Farm to Fork Farmers Market,http://www.madisonfarmtofork.com,118 Williams Street,Ennis,Madison,Montana,59729,-111.731129,45.34925
1002705,Madison Farmers Market,http://www.madisonindianafarmersmarket.com,Main & Broadway Streets,Broadway Fountain,Jefferson,Indiana,47250,-85.3831,38.7369
1007751,MADISON FARMERS’ MARKET,http://www.madisonctfarmersmarket.com,Madison Historic Town Green,Madison,New Haven,Connecticut,,-72.558517,41.265937
1001636,Madison Garden Center,,9640 West Broad St.,West Jefferson,Madison,Ohio,43162,-82.7353,39.8177
20206,Madison Indiana Farmers Market,,Broadway Fountain,Madison,,Indiana,47250,-85.3773,38.7369
1005201,Madison NJ Farmers Market,http://www.rosenet.org/gov/ddc,Green Village Road and Main Street,Madison,Morris,New Jersey,7940,-74.416709,40.759414
1000562,Madison Street Park,,2884 Madison Street,Marianna,Jackson,Florida,32446,-85.2252,30.7756
1002520,Madras Saturday Market,,7th St between B & C,Madras,Jefferson,Oregon,97741,-121.127,44.6354
1003049,Madrona Farmers Market,http://www.madronafarmersmarket.wordpress.com,1126 Martin Luther King Jr. Way,Seattle,King,Washington,98122,-122.295856,47.612651
1003163,Maggie Valley Farmers Tailgate Market,,2701 Soco Road,Maggie Valley,Haywood,North Carolina,28751,-83.0702,35.5126
1002548,Magicland Farms,http://www.magiclandfarms.com,4380 S. Gordon,Fremont,Newaygo,Michigan,49412,-85.8183,43.4694
1002623,Magnolia Farmers Market,,Downtown Along The Railroad,Magnolia,Pike,Mississippi,39652,-90.4587,31.1434
1004168,Magnolia Farmers Market,http://www.seattlefarmersmarkets.org,33rd Ave W and W McGraw Str,Seattle,King,Washington,98199,-122.399956,47.6394882
1000740,Mahaney Park,,1545 Pleasant Grove Blvd,Roseville,Placer,California,,-121.335,38.768
20207,Mahiku Farmers Market,http://www.mahikufarmersmarket.com/,41-1009 Mahiku Pl,Waimanalo,,Hawaii,96795,-157.741,21.3431
1002229,Mahoney's Garden Center,,165 Princeton Street,Chelmsford,Middlesex,Massachusetts,1863,-71.3752,42.6322
1002230,Mahoney's Garden Center,,958 East Falmouth Hwy,East Falmouth,Barnstable,Massachusetts,2536,-70.5404,41.5794
1001166,Mahtomedi Area Farmers' Market,http://www.mahtomedicb.com,93 Mahtomedi Avenue,Mahtomedi,Washington,Minnesota,55115,-92.9592,45.0569
1006053,Maidstone Farmer's Market,,11833 Aspengraf Lane,New Kent,,Virginia,23124,-76.9896,37.5121
1006539,Main Plaza Farmers' Market,http://www.safoodbank.org/index.php/programs/nutrition/farmers-market,115 Main Ave,San Antonio,Bexar,Texas,78205,-98.49381,29.42429
1008874,Main Street Beatrice Farmers Market,,111 S 8th St,Beatrice,Gage,Nebraska,68310,-96.744049,40.264693
1004052,Main Street Bridge Farmer's Market,http://www.downtownnashua.org/?page_id=58,53-75 Main St.,Nashua,Hillsborough,New Hampshire,3060,-71.4664,42.7635
1002777,Main Street Calumet Market,http://www.mainstreetcalumet.org,200 Fifth Street,Calumet,Houghton,Michigan,49913,-88.4525322,47.2453755
1002778,Main Street Calumet Market,http://www.mainstreetcalumet.org,Agassiz Park,Calumet,Houghton,Michigan,49913,-88.451014,47.245445
1004937,Main Street Canoga Park Farmers' Market,http://www.farmernet.com,Owensmouth and Sherman Way,Canoga Park,Los Angeles,California,91303,-118.602,34.2009
1008858,Main Street Clinton's Fresh at Five Farmers Market,,Jefferson Street,Clinton,Hinds,Mississippi,39056,-90.330586,32.339662
1004569,Main Street Delaware Farmers Market,http://www.mainstreet.com,N. Sandusky Street,Delware,Delaware,Ohio,43015,-83.0672,40.3055
1006405,Main Street Douglasville Farmer's Market,,6694 Broad St,Douglasville,Douglas,Georgia,30134,-84.7486943,33.7511562
1006406,Main Street Douglasville Farmer's Market,,6754 Broad St,Dougalsville,Douglas,Georgia,30134,-84.7507,33.7502
1004348,Main Street Downtown Farmers Market,http://www.mainstreetfremont.org,"John C. Fremont Park, corner of 8th & Main St.",Freemont,,Nebraska,68026,-96.5051,41.7309
20208,Main Street Elyria Farmers Market,http://www.mainstreetelyria.com/events?view=1&id=81,104 Middle Ave.,Elyria,,Ohio,44035,-82.1066,41.3675
1001102,Main Street Farmers Market,http://www.mainstfarmersmarket.com,325 East Main St,Chattanooga,Hamilton,Tennessee,37408,-85.3035113,35.0347171
1001106,Main Street Farmers Market,,Town Square,Ripley,Tippah,Mississippi,38663,-88.9496,34.7279
1005103,Main Street Farmers Market,http://www.gaithersburgmd.gov/events,301 Main Street,Gaithersburg,Montgomery,Maryland,20878,-77.238736,39.121704
1005528,Main Street Farmers Market,http://www.msfm.org,South Main at Wheeling,Washington,Washington,Pennsylvania,15301,-80.245,40.169
1006837,Main Street Farmers Market,http://www.facebook.com/farmtrails,385 Main Street,Placerville,El Dorado,California,95667,-120.8012,38.72897
1006903,Main Street Farmers Market,,Main St. & Nezpique St.,Jennings,Jefferson Davis,Louisiana,70546,-92.657999,30.223516
1007118,MAIN STREET FARMERS MARKET,,Main St Moshannon Enterprise Bldg,Philipsburg,Centre County,Pennsylvania,,-78.1925,40.8936
1002207,Main Street Farmers Market Downtown Aledo,,S. College Ave.,Aledo,DeKalb,Illinois,61231,-88.7529,41.9301
1006434,Main Street Farmers Market of Olney,,202 E MAIN ST,OLNEY,Richland,Illinois,62450,-88.08363056,38.73116389
1004710,Main Street Farmers' Market,http://www.mainstreetsteamboatsprings.com,Lincoln Ave. on 6th St.,Steamboat Springs,Routt,Colorado,,-106.832,40.4849
1000367,Main Street Greenfield's Farmers Market,http://www.greenfieldiowa.com,South side of Courthouse Square,Greenfield,Adair,Iowa,50849,-94.4613,41.3049
1005459,Main Street Hanford Thursday Night Market Place,http://www.mainstreethanford.com,6th Street & Irwin Street,Hanford,Kings,California,93230,-119.647121,36.325654
1001258,"Main Street MArket - Roselle, Il.",http://www.mainstreetmarketroselle.com,344 e maple ave,roselle,DuPage,Illinois,60172,-88.071299,41.981323
1008614,Main Street Market of Carrolton,http://www.agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=297,101 North Main Street,Carrolton,Carroll,Missouri,64633,-93.496054,39.359239
1000120,Main Street Marketplace,,Corner of Hampton Street & Main Street,Columbia,Richland,South Carolina,29201,-81.0357,34.0054
1001819,Main Street Marshfield Farmers Market,http://www.mainstreetmarshfield.com,641 S. Central Avenue,Marshfield,Wood,Wisconsin,54449,-90.1768,44.6612
1005066,Main Street Paris Farmers Market,http://www.mainstreetparis.com,Southside of Square,Paris,Edgar,Illinois,60420,-87.6949,39.6131
20209,Main Street Portsmouth Farmers Market,,Corner of Gallia & Chillicothe Streets,Portsmouth,,Ohio,45662,-82.9966,38.7341
1005791,Main Street Saturday Market of Murfreesboro,http://www.downtownmurfreesboro.com,historic public square of downtown Murfreesboro around the courthouse,Murfreesboro,Rutherford,Tennessee,37130,-86.39027,35.845621
1000782,Main Street South Orange Farmers' Market,http://www.mainstreetsouthorange.org,14 Sloan Street,South Orange,Essex,New Jersey,7079,-74.260122,40.745452
1006625,Main Street Square Farmers' Market,http://Www.MainStreetSquareRC.Com,512 Main Street,Rapid City,Pennington,South Dakota,57701,-103.225874,44.081249
1001551,Main Street Statesboro Farmers Market,,106c. Savannah Ave,Statesboro,Bulloch,Georgia,30458,-81.7796199,32.4482624
1001552,Main Street Statesboro Farmers Market,,3851 Old register rd,Statesboro,Bulloch,Georgia,30458,-81.793612,32.419544
1008513,Main Street Statesboro Farmers Market,http://www.StatesboroFarmersMarket.com,2 East Main Street,Statesboro,Bulloch,Georgia,30458,-81.782923,32.448625
1005172,Main Street Woodbury Farmers Market,http://www.mainstreetwoodbury.org/ls/farmersmarket.html,Cooper Street and Railroad Avenue,Woodbury,Gloucester,New Jersey,8096,-75.1500467,39.8367003
1005140,Main Street Woodstock Farmers Market,http://www.mainstreetwoodstock.org,8534 Main St,Woodstock,Cherokee,Georgia,30188,-84.5195998,34.102056
1006717,"Main Street Wooste, Inc.",,N. Market Street Quad.,Wooster,Wayne,Ohio,44691,-81.9454,40.7976
1000030,MainStreet Libertyville Farmers Market,http://www.libertyvillefarmersmarket.org,W Church Street,Libertyville,Lake,Illinois,60048,-87.955105,42.286691
1007237,MainStreet's Dowtown Farmers Market,,8 Broad Street,Alexander City,Tallapoosa,Alabama,35010,-85.9547,32.9446
1002605,Maitland Farmers' Market,http://www.itsmymaitland.com,701 Lake Lily Drive,Maitland,Orange,Florida,,-81.3671,28.6212
1006094,Maize Valley Farmers Market,http://www.maizevalleywinery.com/homegrown,6193 Edison Street NE,Hartville,Stark,Ohio,44632,-81.2792,40.9549
20210,Makawao Marketplace,http://www.localharvest.org/makawao-marketplace-M39565,3654 Baldwin Ave. (Maui),Makawao,,Hawaii,96768,-156.311,20.8545
20211,Makeke Market,,91-5007 Kapolei Parkway,Kapolei,,Hawaii,96707,-158.071,21.3296
1005256,Makiki District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,1527 Keeaumoku Street,Honolulu,Honolulu,Hawaii,96822,-157.837143,21.302769
1006341,Maku?u Farmers Market Corporation,,15-2131 Keaau Pahoa Highway,Pahoa,Hawaii,Hawaii,96778,-154.971,19.5333
1002935,Malabar Farm Market,,Pleasant Valley Road,Lucas,Lucas,Ohio,,-82.401,40.6428
1004567,Malcolm X Boulevard Community Farmers Market,,"Malcolm X Blvd & Chauncey,",Brooklyn,Kings,New York,11233,-73.928182,40.679971
1001942,Malden Farmers Market,http://www.maldenchamber.org,200 Pleasant St,Malden,Middlesex,Massachusetts,2148,-71.072949,42.427044
1001537,Malibu Farmer's Market,http://www.malibufarmersmarket.net,23519 Civic Center Way,Malibu,Los Angeles,California,90265,-118.69,34.036
1005657,Malone Farmers' Market,http://www.adirondackfarmersmarket.com,Rt. 11 Malone Airport,Malone,Franklin,New York,12953,-74.321,44.8468
1001534,Malta Farmers' Market,http://www.maltafarmersmarket.org,2570 Route 9,Ballston Spa,Saratoga,New York,12020,-73.789847,42.976635
1003510,Malvern Farmers Market,,City Park,Malvern,Hot Spring,Arkansas,72104,-92.991,34.469
1006145,Mamaroneck Farmers Market,http://www.communitymarkets.biz,Mamaroneck Ave.,Ossining,Westchester,New York,10562,-73.7323,40.9467
1006146,Mamaroneck Winter Farmers Market,http://www.communitymarkets.biz,168 W. Boston Post Rd.,Ossining,Westchester,New York,10562,-73.7337,40.9477
1004941,Mammoth CFM,,Old Mammoth Rd. ,Mammoth Lake,INYO,California,,-118.982,37.629
1003486,Mammoth Market,,Main Street,Mammoth Lake,Mono,California,,-118.976,37.6483
1007523,Mamo Street Market,,Mamo Parking Lot,Hilo,Hawaii,Hawaii,96720,-155.086,19.7226
1004420,Manachester Farmers Market,,Adrian Street,Manchester,Washtenaw,Michigan,48158,-84.0333,42.1568
20212,Mancelona Farmer's Market,http://www.localharvest.org/mancelona-farmers-market-M58239,Mancelona Senior Center,Marcelona,,Michigan,49659,-85.0595,44.9032
1005105,MANCHESTER COMMUNITY COLLEGE FARMERS’ MARKET,,"Village Courtyard, Manchester Community College",Manchester,Hartford,Connecticut,6040,-72.5688,41.7622
1004114,Manchester Farmers Market,,South Tama Street,Manchester,Delaware,Iowa,52057,-91.4543,42.484
1007470,Manchester Farmers Market,,"Main & Forest Streets, Town parking lot",Manchester,Hartford,Connecticut,6040,-72.5205,41.7675
1008604,Manchester Farmers' Market,http://www.manchesternhfarmersmarket.com/,Concord & Pine,Manchester,Hillsborough,New Hampshire,3105,-71.459926,42.992716
1004744,Mancos Farmer's Market,http://www.mancoscolorado.com,178 E. Frontage Rd.,Mancos,Montezuma,Colorado,81328,-108.288,37.3479
1001913,Mandan Farmers Market,,East Main St.,Mandan,Morton,North Dakota,58554,-100.911,46.8836
1001013,Mandarin Farmers Market by the Whole Foods Market,http://www.mandarinfarmersmarket.com,10601 San Jose Boulevard,Jacksonville,Duval,Florida,32259,-81.6259,30.1853
1000461,Mandeville Trailhead Community Farmers' Market,http://www.mandevilletrailhead.com,675 Lafitte St.,Mandeville,St. Tammany,Louisiana,70448,-90.0648,30.3618
1008350,Mandt Marketplace,,811 Fourth Streert,Stoughton,Dane,Wisconsin,53589,-89.217966,42.911655
20213,Mangum Farmer's Market,,Greer County Courthouse Square,Mangum,,Oklahoma,73554,-99.5674,34.8713
1005022,Manhattan Beach Farmers Market,http://www.mbfarmersmarket.com,"13th Street, between Valley and Morningside Drives",Manhattan Beach,Los Angeles,California,90266,-118.409,33.8869
1003980,Manhattan Farmers Market,,Downtown Manhattan in Railroad Park on West Main,Manhattan,Gallatin,Montana,59741,-111.3332,45.8568
1001132,Manistee Farmers Market,http://www.manisteekitchen.org,Veterans Park across from Dial-a-Ride,Manistee,Manistee,Michigan,49660,-86.32297,44.249195
1005952,Manistique Farmers' Market,http://www.manistiquefarmersmarket.com,180 N. Maple,Manistique,Schoolcraft,Michigan,49854,-86.244049,45.960428
1006703,Manitou Springs Midweek Farmers Market,http://www.80829.com,Downtown Manitou Springs at Soda Springs Park,Manitou,El Paso,Colorado,80829,-104.937,38.8596
1002761,Manitowoc Farmers' Market,http://www.manitowoc.org,8th and Quay Street,Manitowoc,Manitowoc,Wisconsin,54220,-87.6571,44.0916
1003136,Mankato Farmers Market,http://www.mankatofarmersmarket.com,1400 Madison Ave.,Mankato,Blue Earth,Minnesota,56001,-93.97265,44.16692
1003070,Manlius Farmers Market,http://www.manliusvillage.org,"Behind Sno-Top, off Arkie Albanese Ave",Manlius,Onondaga,New York,,-75.9842,43.0038
